roll_res_fs,ph_fs,td_mm_alwd_fs,pwr_delivery,braking_performance,handling,driven,steered,caster_angle,camber_angle,toe_angle,ld_ip_fs,spd_ip_fs,balanced,rem_life_km_fs
-0.471,-0.086,0.246,0.0,0.5,-0.5,-0.5,0.5,0.21,0.435,0.465,-0.351,0.282,0.5,-0.105
0.261,0.412,0.462,0.5,-0.5,0.5,-0.5,0.5,0.008,-0.463,0.088,-0.024,0.346,0.5,0.104
0.451,0.036,0.107,0.5,-0.5,0.5,0.5,0.5,-0.204,-0.047,-0.185,0.092,0.283,-0.5,0.016
0.183,-0.156,-0.076,-0.5,0.5,0.0,0.5,-0.5,0.062,-0.319,0.202,-0.128,0.149,0.5,0.109
0.473,0.118,0.464,0.5,-0.5,0.5,-0.5,-0.5,-0.493,-0.419,0.128,0.125,-0.362,-0.5,0.214
-0.378,-0.331,0.192,0.5,0.5,0.0,0.5,-0.5,-0.248,-0.171,-0.028,0.024,0.475,0.5,0.081
-0.238,0.21,0.059,0.0,0.0,-0.5,0.5,-0.5,0.024,-0.417,-0.204,-0.037,0.031,-0.5,0.111
-0.116,-0.053,0.024,0.5,-0.5,0.5,0.5,-0.5,0.227,0.314,-0.419,-0.491,-0.227,-0.5,-0.128
-0.295,-0.334,-0.47,0.5,0.5,-0.5,-0.5,0.5,0.357,-0.007,-0.126,-0.415,0.423,-0.5,-0.111
-0.307,-0.362,0.203,0.0,0.5,-0.5,0.5,0.5,-0.271,0.047,0.46,-0.408,0.438,-0.5,-0.053
0.007,-0.35,0.398,0.5,-0.5,0.0,0.5,0.5,-0.218,-0.003,-0.468,0.337,-0.346,-0.5,-0.039
0.09,-0.272,0.138,0.5,0.0,0.5,0.5,-0.5,0.388,0.494,0.315,0.141,-0.055,-0.5,-0.194
0.184,0.093,0.143,-0.5,-0.5,0.5,-0.5,0.5,0.139,-0.021,-0.167,-0.435,-0.285,-0.5,-0.017
0.335,0.319,0.33,-0.5,-0.5,0.5,0.5,-0.5,0.475,0.365,0.181,0.229,0.308,0.5,-0.144
-0.492,-0.394,0.201,0.0,-0.5,-0.5,0.5,-0.5,-0.353,0.229,0.043,0.418,0.406,-0.5,-0.092
0.136,-0.121,-0.123,0.0,0.0,-0.5,-0.5,0.5,0.291,0.094,-0.202,0.39,-0.01,0.5,-0.096
0.17,0.409,0.389,0.5,0.0,-0.5,0.5,-0.5,0.082,0.046,0.006,-0.167,-0.319,0.5,-0.076
0.415,-0.186,-0.458,-0.5,0.5,0.0,-0.5,-0.5,-0.089,-0.218,-0.209,-0.133,-0.307,0.5,0.098
-0.144,-0.135,-0.43,-0.5,0.5,0.0,0.5,-0.5,0.273,-0.337,-0.199,-0.272,-0.367,0.5,0.099
0.422,-0.274,0.279,-0.5,0.5,-0.5,0.5,-0.5,0.154,0.102,-0.031,-0.5,-0.432,0.5,-0.123
0.251,-0.431,0.342,-0.5,-0.5,0.0,-0.5,0.5,0.138,-0.013,-0.334,0.243,-0.438,0.5,-0.089
0.067,0.37,-0.151,0.5,0.5,0.0,-0.5,0.5,0.154,0.319,0.34,-0.422,-0.072,0.5,-0.112
0.352,0.235,0.449,0.0,0.0,0.5,0.5,0.5,0.426,0.329,-0.342,-0.283,-0.34,-0.5,-0.152
0.054,-0.315,0.406,0.5,-0.5,0.5,0.5,-0.5,-0.139,-0.028,-0.04,0.002,-0.323,-0.5,-0.06
0.085,0.31,0.436,0.5,0.5,-0.5,-0.5,-0.5,-0.14,0.357,0.166,0.152,0.487,0.5,-0.09
0.493,0.11,0.118,-0.5,0.0,0.5,-0.5,-0.5,0.377,0.494,0.001,0.09,-0.195,0.5,-0.126
-0.25,0.458,0.376,0.5,0.0,-0.5,-0.5,-0.5,-0.357,0.474,-0.477,-0.422,0.187,-0.5,-0.059
0.103,-0.314,0.044,0.0,0.0,0.5,0.5,-0.5,0.099,-0.472,-0.163,0.489,-0.076,0.5,0.161
-0.498,-0.281,0.331,-0.5,-0.5,-0.5,0.5,0.5,-0.407,0.238,-0.214,0.159,-0.264,-0.5,-0.103
0.313,0.024,-0.261,0.0,0.0,-0.5,-0.5,0.5,0.23,0.044,0.284,-0.374,-0.045,-0.5,-0.083
0.388,0.424,0.449,0.5,-0.5,-0.5,0.5,-0.5,-0.367,-0.231,0.392,0.267,-0.376,0.5,0.205
-0.271,0.175,0.359,0.5,0.0,0.5,-0.5,0.5,0.325,0.188,0.136,0.478,0.25,-0.5,-0.122
0.254,-0.036,0.298,0.0,0.0,0.5,-0.5,0.5,0.477,-0.172,-0.31,0.497,-0.222,-0.5,0.116
0.052,0.325,-0.493,-0.5,0.5,0.5,0.5,-0.5,0.12,0.272,0.478,0.34,0.364,0.5,-0.088
0.204,-0.107,0.304,0.0,-0.5,-0.5,0.5,0.5,0.304,0.303,0.129,0.222,0.486,-0.5,-0.148
-0.444,-0.166,-0.107,-0.5,-0.5,-0.5,0.5,-0.5,-0.472,0.487,0.45,-0.395,-0.197,0.5,-0.059
-0.473,0.481,-0.282,0.5,0.5,0.0,0.5,-0.5,0.412,-0.244,0.098,-0.487,-0.29,-0.5,0.09
-0.174,-0.358,-0.492,0.0,0.5,-0.5,0.5,0.5,0.388,-0.146,0.121,-0.202,0.072,-0.5,0.033
0.187,-0.347,-0.069,-0.5,0.0,0.0,0.5,0.5,0.175,0.302,0.191,-0.404,-0.244,0.5,-0.192
-0.139,0.257,0.151,0.5,0.0,0.5,0.5,0.5,0.463,-0.229,0.074,-0.481,-0.032,-0.5,0.075
0.289,0.218,-0.286,0.5,0.0,0.5,0.5,-0.5,-0.081,-0.33,-0.45,-0.169,0.462,-0.5,0.109
-0.048,0.068,-0.119,0.0,0.5,-0.5,-0.5,0.5,0.139,-0.329,-0.461,-0.442,-0.223,0.5,0.113
0.177,0.042,0.322,-0.5,0.5,0.5,-0.5,0.5,0.209,-0.206,0.131,-0.32,-0.346,0.5,0.081
-0.064,-0.424,-0.316,-0.5,0.0,0.5,-0.5,0.5,-0.068,0.02,-0.485,0.382,0.319,0.5,-0.061
-0.208,0.003,0.266,0.5,-0.5,0.5,0.5,0.5,0.102,-0.21,-0.395,-0.261,0.025,0.5,0.081
0.196,0.181,-0.231,-0.5,0.5,0.0,-0.5,-0.5,0.04,-0.465,-0.479,0.15,-0.006,0.5,0.162
-0.2,-0.429,-0.441,-0.5,-0.5,0.0,-0.5,-0.5,-0.328,-0.029,-0.093,0.055,0.409,0.5,0.02
-0.178,-0.45,-0.337,0.0,0.0,0.0,0.5,0.5,0.064,-0.276,0.248,-0.5,0.472,-0.5,0.071
-0.029,0.323,0.276,0.5,0.0,0.5,-0.5,0.5,-0.245,0.027,0.067,-0.392,-0.193,-0.5,-0.016
-0.231,-0.424,0.097,0.0,0.0,0.5,-0.5,-0.5,0.195,0.496,0.379,-0.294,-0.159,0.5,-0.169
0.099,-0.081,0.216,0.5,0.5,0.0,0.5,-0.5,-0.161,-0.183,-0.448,0.148,-0.017,-0.5,0.113
-0.43,0.264,-0.176,-0.5,0.5,-0.5,0.5,-0.5,-0.414,-0.358,-0.077,-0.323,-0.331,0.5,0.147
0.27,0.492,-0.403,0.0,0.5,0.5,0.5,-0.5,0.478,-0.358,-0.289,0.111,0.499,0.5,0.142
0.454,0.39,0.388,0.0,0.5,0.5,-0.5,-0.5,0.498,0.295,-0.262,0.221,0.46,-0.5,-0.116
0.225,0.393,0.302,-0.5,0.0,-0.5,0.5,0.5,-0.298,-0.472,0.47,0.139,0.492,0.5,0.194
-0.146,-0.041,0.097,0.5,0.5,0.0,0.5,-0.5,-0.075,0.07,0.376,0.204,-0.099,-0.5,-0.027
0.05,-0.116,0.186,-0.5,0.5,-0.5,-0.5,-0.5,-0.039,-0.373,-0.314,-0.22,0.381,-0.5,0.117
-0.408,-0.152,0.41,0.0,-0.5,0.0,-0.5,-0.5,-0.196,-0.415,-0.462,0.143,0.29,0.5,0.159
-0.172,0.415,-0.231,0.0,-0.5,-0.5,-0.5,-0.5,0.455,0.143,0.078,-0.248,-0.465,-0.5,-0.119
-0.435,-0.413,-0.202,-0.5,-0.5,0.0,-0.5,0.5,0.07,0.096,-0.336,0.292,0.497,0.5,-0.088
-0.116,0.447,-0.12,0.0,0.0,0.5,-0.5,0.5,0.393,-0.196,-0.402,-0.18,0.204,0.5,0.064
-0.449,0.071,0.057,0.5,0.5,-0.5,-0.5,-0.5,0.282,0.153,0.096,-0.071,0.43,0.5,-0.096
-0.008,0.335,-0.032,0.0,-0.5,-0.5,-0.5,-0.5,0.207,0.234,-0.109,0.072,-0.055,-0.5,-0.114
0.324,-0.186,0.49,-0.5,-0.5,-0.5,0.5,-0.5,0.359,-0.025,0.27,0.304,-0.214,-0.5,-0.037
0.147,-0.089,-0.374,-0.5,0.0,0.5,-0.5,-0.5,0.334,-0.304,-0.111,-0.332,0.459,0.5,0.091
-0.124,-0.12,0.21,0.0,0.5,0.0,0.5,-0.5,0.135,-0.497,0.167,-0.022,-0.166,-0.5,0.112
0.332,0.02,0.0,0.0,0.0,0.0,-0.5,0.5,-0.013,0.197,-0.227,0.127,-0.285,-0.5,-0.084
0.247,-0.163,0.474,-0.5,0.0,0.5,0.5,0.5,0.233,-0.363,-0.144,0.221,0.204,-0.5,0.158
-0.149,-0.305,-0.264,0.5,-0.5,-0.5,0.5,0.5,0.35,0.072,0.478,0.475,-0.299,-0.5,-0.143
-0.39,-0.173,0.079,0.5,-0.5,-0.5,0.5,-0.5,-0.074,0.09,-0.056,0.023,0.468,-0.5,-0.044
-0.453,0.002,-0.264,0.0,-0.5,0.0,-0.5,0.5,-0.011,0.197,0.191,0.26,0.198,0.5,-0.071
0.36,0.032,0.403,-0.5,0.0,0.0,0.5,-0.5,-0.38,-0.356,-0.01,0.4,-0.391,0.5,0.238
0.485,0.237,-0.223,-0.5,0.0,0.0,0.5,0.5,0.19,0.239,-0.114,-0.209,-0.331,0.5,-0.134
-0.417,0.141,0.222,-0.5,-0.5,-0.5,-0.5,-0.5,-0.097,0.0,0.034,-0.468,0.405,-0.5,-0.007
-0.064,-0.316,0.438,0.5,-0.5,0.0,-0.5,-0.5,0.491,0.359,-0.455,-0.448,0.422,-0.5,-0.185
0.441,0.242,-0.455,-0.5,0.0,0.5,0.5,-0.5,0.096,0.246,0.346,0.352,0.289,0.5,-0.097
0.389,-0.271,0.445,0.0,0.0,0.0,0.5,-0.5,-0.35,0.002,0.419,0.339,-0.089,0.5,-0.042
0.286,0.331,0.093,-0.5,0.5,0.0,0.5,-0.5,-0.381,-0.03,0.301,-0.498,0.357,-0.5,0.014
-0.487,-0.084,0.303,0.0,-0.5,-0.5,-0.5,-0.5,0.432,0.302,-0.333,-0.296,-0.128,-0.5,-0.129
0.378,0.444,-0.335,0.5,0.0,0.0,-0.5,-0.5,0.004,0.06,0.276,0.185,0.143,0.5,-0.037
-0.294,0.15,-0.234,0.0,0.5,-0.5,-0.5,-0.5,-0.311,0.239,0.245,0.228,-0.426,-0.5,-0.028
-0.329,0.348,-0.4,0.5,0.5,0.0,-0.5,0.5,0.079,0.484,0.473,0.111,-0.002,0.5,-0.068
0.201,0.197,-0.128,0.0,0.5,0.0,-0.5,-0.5,-0.346,0.321,0.337,-0.267,0.266,0.5,-0.055
0.278,-0.318,0.127,0.0,0.0,0.5,-0.5,0.5,-0.156,0.413,-0.002,0.197,0.282,-0.5,-0.135
-0.026,0.355,-0.218,0.0,0.0,-0.5,-0.5,0.5,0.342,0.458,-0.484,0.384,-0.103,0.5,-0.123
-0.063,-0.318,-0.418,0.0,-0.5,-0.5,-0.5,-0.5,-0.087,0.449,-0.076,0.159,-0.403,-0.5,-0.127
0.001,-0.322,0.049,0.0,0.0,-0.5,0.5,0.5,0.273,0.43,0.388,0.451,0.159,-0.5,-0.194
0.14,-0.12,-0.437,0.5,-0.5,0.5,0.5,-0.5,0.075,0.442,-0.451,-0.182,-0.004,0.5,-0.097
0.465,-0.482,-0.004,-0.5,0.5,-0.5,-0.5,0.5,-0.122,0.006,-0.498,-0.458,0.459,-0.5,-0.071
0.453,-0.017,0.216,0.0,0.0,0.0,-0.5,-0.5,0.121,-0.0,0.406,0.204,0.101,-0.5,-0.028
-0.33,-0.418,0.298,0.0,0.5,0.5,-0.5,0.5,0.05,-0.31,0.419,0.434,-0.451,-0.5,0.156
-0.404,0.163,0.238,0.5,0.0,0.0,-0.5,-0.5,-0.07,0.053,-0.168,-0.162,-0.257,-0.5,-0.025
0.195,0.309,0.299,0.5,0.5,0.0,-0.5,0.5,0.066,0.099,0.05,-0.21,-0.366,0.5,-0.079
-0.299,-0.195,0.145,-0.5,0.5,0.0,-0.5,-0.5,-0.043,0.051,-0.275,-0.023,-0.081,0.5,-0.024
0.377,-0.437,0.183,-0.5,-0.5,-0.5,-0.5,0.5,0.067,-0.42,-0.119,0.485,0.181,0.5,0.179
-0.21,-0.269,0.159,0.0,0.0,0.5,-0.5,0.5,0.107,-0.46,-0.417,-0.063,0.102,-0.5,0.093
-0.386,0.41,-0.274,0.0,0.0,-0.5,0.5,-0.5,0.248,0.461,-0.133,-0.458,-0.191,0.5,-0.128
-0.029,-0.335,0.291,0.5,-0.5,-0.5,-0.5,-0.5,-0.305,-0.476,0.163,0.008,0.233,-0.5,0.145
-0.17,0.215,0.248,0.5,0.5,0.0,0.5,-0.5,-0.444,0.415,-0.125,-0.443,0.2,0.5,-0.049
-0.34,-0.483,0.007,0.5,0.5,-0.5,-0.5,0.5,-0.126,-0.215,0.356,-0.164,0.242,0.5,0.074
0.47,0.13,0.103,0.5,-0.5,0.0,0.5,0.5,0.182,-0.467,-0.048,-0.134,0.118,0.5,0.09
-0.314,0.498,0.329,-0.5,-0.5,0.0,0.5,-0.5,-0.212,-0.407,-0.445,-0.437,0.201,-0.5,0.146
0.011,0.453,0.073,-0.5,-0.5,0.0,-0.5,-0.5,0.312,-0.107,0.248,0.281,-0.311,-0.5,0.112
-0.342,-0.369,-0.247,0.5,0.5,-0.5,-0.5,-0.5,0.229,0.071,0.12,-0.16,-0.415,-0.5,-0.111
-0.036,-0.041,-0.052,0.5,0.5,-0.5,0.5,-0.5,0.226,0.189,-0.053,0.472,0.462,-0.5,-0.101
0.288,-0.187,-0.101,0.0,-0.5,0.0,0.5,-0.5,-0.406,-0.293,0.157,-0.115,-0.392,0.5,0.136
-0.183,-0.339,0.409,0.5,0.0,0.0,0.5,-0.5,-0.339,-0.25,0.401,0.153,-0.086,-0.5,0.166
0.428,0.268,-0.471,-0.5,0.5,-0.5,-0.5,0.5,-0.235,-0.113,0.061,-0.062,0.233,0.5,0.084
0.255,-0.442,-0.365,0.5,0.5,0.5,-0.5,0.5,0.064,-0.435,-0.006,0.008,-0.22,0.5,0.091
-0.459,0.37,0.461,0.0,0.0,0.0,0.5,-0.5,0.344,-0.003,-0.383,-0.259,-0.004,0.5,-0.075
0.199,0.225,-0.018,-0.5,-0.5,0.0,0.5,-0.5,0.045,-0.376,0.325,-0.418,0.216,0.5,0.109
-0.2,0.299,-0.007,-0.5,0.0,0.5,-0.5,-0.5,0.366,-0.153,-0.213,0.16,0.391,0.5,0.099
-0.351,-0.285,0.089,0.0,0.5,-0.5,0.5,-0.5,0.161,-0.23,0.372,0.21,-0.186,-0.5,0.122
-0.235,-0.483,0.388,0.5,-0.5,-0.5,0.5,0.5,0.15,0.169,-0.466,0.483,-0.363,-0.5,-0.161
-0.167,0.243,0.285,0.0,-0.5,0.5,0.5,0.5,-0.009,-0.442,0.345,0.259,-0.158,0.5,0.168
0.246,-0.439,-0.44,0.5,0.5,0.0,-0.5,0.5,-0.022,-0.387,-0.303,-0.098,-0.357,0.5,0.091
-0.493,0.231,-0.412,0.0,-0.5,0.5,-0.5,-0.5,0.132,0.052,-0.252,-0.268,-0.162,0.5,-0.036
-0.329,0.091,-0.342,-0.5,0.0,0.5,-0.5,0.5,0.303,-0.27,0.379,-0.353,-0.181,-0.5,0.088
-0.413,0.021,0.232,0.5,-0.5,0.5,0.5,-0.5,-0.251,-0.362,-0.377,0.242,-0.032,-0.5,0.235
0.331,-0.027,0.476,0.0,-0.5,0.0,0.5,-0.5,-0.081,0.197,0.449,-0.394,0.325,0.5,-0.106
0.323,0.345,0.423,-0.5,0.0,0.5,0.5,0.5,0.246,-0.254,-0.005,0.415,0.403,0.5,0.139
-0.291,0.091,-0.38,0.0,0.0,0.5,0.5,0.5,0.331,-0.16,0.157,0.401,-0.205,-0.5,0.106
-0.011,0.202,0.206,0.5,-0.5,0.5,0.5,0.5,-0.384,0.058,-0.032,0.131,-0.35,-0.5,-0.003
0.314,0.352,0.372,0.0,0.0,-0.5,-0.5,-0.5,-0.438,-0.431,0.056,0.229,0.392,-0.5,0.251
0.381,-0.374,0.332,-0.5,0.0,0.0,-0.5,0.5,0.363,0.36,0.445,0.056,0.098,0.5,-0.183
0.42,0.089,0.21,0.0,-0.5,0.0,-0.5,0.5,-0.038,0.253,-0.113,0.029,0.291,0.5,-0.089
0.076,0.446,-0.482,0.5,0.5,-0.5,0.5,0.5,-0.437,-0.206,0.068,-0.17,0.125,-0.5,0.122
-0.122,-0.386,-0.007,-0.5,0.0,-0.5,0.5,-0.5,-0.311,0.248,-0.124,-0.125,0.004,0.5,-0.112
0.334,-0.102,0.435,0.5,0.5,-0.5,-0.5,0.5,-0.203,-0.005,-0.128,0.438,-0.228,0.5,-0.037
-0.49,-0.414,-0.234,0.0,0.0,-0.5,0.5,0.5,-0.059,-0.148,-0.202,0.176,0.238,0.5,0.082
-0.19,0.158,0.497,0.0,0.5,0.5,-0.5,0.5,-0.114,0.034,-0.28,0.191,-0.191,0.5,-0.039
-0.252,-0.334,-0.06,0.5,-0.5,-0.5,-0.5,0.5,0.395,-0.058,-0.092,-0.243,0.157,0.5,-0.081
-0.421,-0.202,0.322,0.5,0.0,0.5,-0.5,0.5,0.092,0.276,-0.169,0.305,0.306,0.5,-0.093
0.056,0.213,-0.224,0.5,-0.5,0.5,0.5,-0.5,0.229,-0.409,0.359,-0.093,0.006,-0.5,0.094
-0.176,0.159,-0.303,-0.5,0.5,-0.5,0.5,0.5,-0.347,-0.172,0.343,-0.473,0.283,-0.5,0.1
0.065,0.075,0.405,0.5,0.0,0.0,0.5,0.5,-0.162,0.084,-0.479,-0.004,0.402,-0.5,-0.082
0.373,0.372,0.381,-0.5,0.0,0.0,-0.5,0.5,0.067,-0.461,-0.465,0.317,-0.039,-0.5,0.181
0.29,-0.249,-0.497,0.0,0.5,0.5,-0.5,-0.5,-0.262,0.163,0.235,0.376,0.338,-0.5,-0.037
0.078,-0.201,-0.331,-0.5,0.0,0.0,0.5,0.5,0.314,-0.476,0.444,-0.228,0.147,0.5,0.08
-0.053,0.138,0.247,0.0,0.0,-0.5,0.5,0.5,-0.383,0.179,-0.104,-0.296,0.217,0.5,-0.059
-0.309,-0.46,-0.292,0.0,0.5,0.5,0.5,-0.5,0.264,0.328,-0.336,0.393,-0.116,0.5,-0.168
0.327,0.113,0.096,0.0,0.0,0.5,0.5,0.5,-0.162,0.169,0.183,-0.344,0.389,-0.5,-0.094
-0.329,0.045,0.45,-0.5,-0.5,-0.5,-0.5,0.5,0.339,-0.211,-0.05,0.441,-0.096,0.5,0.139
0.473,-0.092,0.057,0.5,0.0,0.5,0.5,-0.5,0.487,0.344,-0.152,0.324,0.484,-0.5,-0.134
-0.365,0.131,-0.179,0.0,-0.5,0.5,0.5,-0.5,-0.08,-0.161,-0.004,0.426,0.424,0.5,0.125
-0.295,-0.368,0.041,0.5,0.5,-0.5,-0.5,-0.5,-0.46,0.006,-0.249,-0.411,-0.265,0.5,-0.035
0.224,-0.174,-0.479,0.0,0.5,-0.5,-0.5,0.5,0.048,0.085,-0.192,0.392,-0.049,0.5,-0.057
0.237,-0.252,0.474,0.5,0.5,-0.5,0.5,-0.5,-0.121,-0.446,0.014,0.15,0.283,0.5,0.147
0.402,-0.26,0.224,0.5,0.0,0.5,0.5,-0.5,-0.487,0.235,-0.087,0.228,0.327,-0.5,-0.056
-0.295,0.136,-0.11,-0.5,-0.5,0.0,0.5,-0.5,0.389,-0.381,-0.178,-0.374,-0.221,-0.5,0.094
0.157,0.307,0.037,-0.5,-0.5,-0.5,-0.5,0.5,-0.002,-0.009,0.395,-0.318,-0.401,-0.5,-0.023
-0.123,-0.305,0.347,-0.5,-0.5,-0.5,0.5,-0.5,-0.413,0.431,0.006,-0.204,-0.011,-0.5,-0.113
-0.227,-0.129,0.087,0.5,-0.5,-0.5,0.5,-0.5,0.333,0.221,0.168,-0.38,-0.331,0.5,-0.125
-0.117,-0.012,-0.44,0.5,-0.5,0.5,0.5,-0.5,0.307,0.359,-0.017,0.168,0.042,0.5,-0.128
0.434,0.147,-0.486,-0.5,-0.5,0.0,-0.5,-0.5,0.14,0.435,0.252,0.444,-0.205,0.5,-0.12
-0.004,0.091,-0.392,0.5,0.5,0.0,-0.5,-0.5,-0.443,0.046,0.119,-0.116,-0.389,-0.5,-0.002
0.36,-0.429,0.229,-0.5,0.5,0.0,-0.5,-0.5,-0.337,-0.045,-0.23,-0.28,-0.025,-0.5,-0.015
0.061,-0.235,0.115,0.5,-0.5,-0.5,-0.5,-0.5,0.241,-0.28,0.421,0.384,-0.289,-0.5,0.157
0.154,-0.225,-0.122,-0.5,0.0,0.5,0.5,0.5,0.351,0.375,0.09,0.42,0.192,-0.5,-0.142
-0.148,0.456,0.419,-0.5,-0.5,0.0,0.5,0.5,0.411,0.426,0.004,0.375,-0.212,0.5,-0.137
-0.305,-0.183,-0.123,-0.5,0.0,0.5,0.5,-0.5,0.169,0.175,0.376,-0.159,0.263,-0.5,-0.116
-0.184,0.325,0.421,0.0,0.0,0.0,-0.5,-0.5,-0.441,-0.085,-0.256,0.001,0.365,0.5,0.086
-0.287,-0.282,0.036,-0.5,0.5,0.0,-0.5,-0.5,-0.17,-0.022,0.272,-0.184,-0.338,0.5,-0.037
0.329,0.244,-0.275,-0.5,0.5,-0.5,0.5,-0.5,0.164,-0.185,-0.291,0.116,-0.036,-0.5,0.099
0.327,-0.161,0.209,0.5,0.0,0.5,0.5,0.5,0.439,0.407,0.477,0.173,0.265,-0.5,-0.138
0.226,0.4,-0.149,-0.5,-0.5,0.5,-0.5,-0.5,0.178,-0.319,-0.11,0.267,0.355,0.5,0.174
-0.425,-0.145,0.446,0.0,0.0,0.0,-0.5,0.5,-0.042,0.204,0.177,-0.294,0.083,-0.5,-0.094
-0.18,-0.204,-0.284,0.0,-0.5,0.0,-0.5,0.5,-0.483,-0.005,-0.425,-0.412,0.351,0.5,0.007
-0.236,0.036,0.004,-0.5,-0.5,0.5,0.5,0.5,-0.143,-0.353,-0.26,-0.162,0.323,-0.5,0.108
0.228,0.22,-0.21,0.0,0.5,0.5,-0.5,0.5,-0.404,0.442,0.311,-0.089,-0.311,0.5,-0.06
-0.323,-0.273,0.074,-0.5,0.5,-0.5,-0.5,-0.5,0.282,0.297,-0.2,-0.374,-0.078,-0.5,-0.159
0.372,0.363,-0.33,0.0,0.5,0.0,-0.5,0.5,-0.064,-0.082,-0.234,-0.025,0.233,0.5,0.06
-0.376,-0.072,-0.33,0.5,-0.5,-0.5,0.5,0.5,-0.401,0.079,0.278,-0.283,-0.101,0.5,-0.011
-0.109,-0.267,0.375,0.0,-0.5,-0.5,-0.5,0.5,-0.415,-0.118,0.037,0.075,0.141,0.5,0.129
0.347,-0.325,0.238,0.0,-0.5,-0.5,0.5,0.5,-0.245,0.281,0.119,0.488,-0.349,-0.5,-0.101
0.198,-0.296,-0.237,-0.5,-0.5,-0.5,-0.5,0.5,0.209,0.238,-0.309,-0.376,-0.026,0.5,-0.189
-0.069,0.03,0.492,0.0,-0.5,0.0,0.5,-0.5,-0.071,0.318,-0.098,0.307,-0.36,-0.5,-0.094
0.465,-0.248,-0.13,-0.5,0.5,0.0,-0.5,0.5,-0.272,0.029,0.192,0.455,-0.397,0.5,-0.002
-0.213,-0.407,-0.12,0.5,-0.5,0.5,0.5,0.5,-0.445,-0.172,-0.124,0.044,-0.138,-0.5,0.083
0.269,0.424,-0.436,-0.5,-0.5,-0.5,-0.5,0.5,-0.157,-0.213,0.055,-0.462,-0.095,0.5,0.093
0.046,-0.431,-0.073,-0.5,-0.5,-0.5,0.5,-0.5,0.353,-0.479,0.451,0.081,0.2,-0.5,0.118
-0.21,0.244,0.117,-0.5,0.0,0.5,0.5,-0.5,-0.006,-0.244,-0.066,0.306,-0.126,0.5,0.157
-0.005,-0.285,-0.235,0.0,0.5,-0.5,0.5,0.5,0.358,-0.434,-0.165,0.251,0.384,0.5,0.149
-0.139,-0.459,0.328,0.0,0.0,0.5,-0.5,-0.5,0.36,-0.276,-0.43,-0.456,0.081,0.5,0.07
-0.229,-0.356,-0.4,0.0,0.5,-0.5,0.5,-0.5,0.089,-0.206,-0.077,0.341,0.09,-0.5,0.133
0.384,-0.317,-0.176,-0.5,-0.5,0.5,0.5,-0.5,-0.002,0.094,-0.366,-0.418,-0.39,0.5,-0.105
0.314,-0.151,-0.461,-0.5,0.5,0.5,-0.5,0.5,-0.375,0.446,0.18,0.003,0.444,0.5,-0.056
-0.37,-0.468,0.282,0.5,0.0,-0.5,0.5,-0.5,0.405,0.2,-0.129,0.195,0.176,0.5,-0.188
0.155,-0.424,-0.164,0.5,0.0,-0.5,0.5,-0.5,0.349,-0.425,-0.3,-0.027,0.432,0.5,0.066
0.334,-0.451,0.139,0.0,-0.5,0.0,-0.5,0.5,0.244,0.458,0.072,0.092,0.316,-0.5,-0.178
-0.344,0.36,-0.471,0.5,0.5,0.5,0.5,-0.5,0.114,-0.361,-0.001,-0.211,0.112,0.5,0.111
0.38,-0.326,0.299,-0.5,-0.5,0.0,0.5,0.5,-0.022,0.181,0.345,0.079,-0.486,0.5,-0.139
0.252,0.213,-0.009,0.5,-0.5,0.0,0.5,-0.5,0.251,0.41,0.434,-0.033,0.195,-0.5,-0.141
0.263,0.353,-0.202,-0.5,-0.5,-0.5,0.5,0.5,0.106,-0.351,0.416,0.475,-0.366,0.5,0.173
0.17,-0.263,0.374,-0.5,-0.5,0.0,0.5,-0.5,0.196,-0.164,-0.115,0.349,-0.115,-0.5,0.093
-0.388,-0.497,0.189,-0.5,-0.5,0.0,-0.5,0.5,0.244,0.422,0.369,0.105,-0.217,0.5,-0.175
-0.482,0.3,0.164,0.5,0.5,0.5,-0.5,0.5,0.365,-0.2,0.075,-0.222,-0.362,-0.5,0.069
0.192,-0.415,0.017,0.0,0.5,0.5,0.5,-0.5,0.489,-0.136,0.22,0.103,-0.138,0.5,0.072
-0.304,0.223,-0.17,0.5,0.5,0.5,0.5,0.5,0.264,0.189,-0.071,-0.12,-0.316,-0.5,-0.112
0.2,0.159,0.22,-0.5,0.0,-0.5,-0.5,-0.5,-0.201,-0.271,-0.192,-0.185,-0.499,-0.5,0.108
-0.12,0.272,-0.224,0.5,0.5,-0.5,0.5,0.5,0.18,0.427,-0.082,-0.312,-0.031,0.5,-0.109
0.41,0.03,-0.183,0.5,-0.5,-0.5,-0.5,-0.5,-0.107,0.329,0.204,-0.31,-0.061,-0.5,-0.089
-0.233,0.358,0.442,-0.5,0.5,0.0,-0.5,-0.5,0.211,-0.249,0.178,0.182,0.367,0.5,0.158
0.136,0.377,-0.329,0.0,0.0,-0.5,0.5,0.5,0.187,-0.344,0.447,-0.048,-0.041,0.5,0.089
-0.38,-0.344,-0.288,-0.5,-0.5,-0.5,-0.5,-0.5,0.062,-0.019,-0.156,0.451,0.308,-0.5,-0.066
-0.423,-0.128,-0.49,0.0,0.5,-0.5,-0.5,-0.5,-0.004,-0.131,-0.301,-0.448,-0.268,0.5,0.065
0.164,-0.21,0.038,-0.5,-0.5,0.0,-0.5,-0.5,0.469,0.187,0.476,-0.204,0.248,-0.5,-0.13
